ID_пользователя,Дата_посещения_сайта,День_недели,Месяц,Наименование_событий,Наименование_страницы,Выручка,Средняя_выручка
657,2024-01-17 21:52:31,Wednesday,1,purchase,cart,774.78,508.5220910189287
658,2024-01-05 13:20:00,Friday,1,view,main_page,,
658,2024-01-05 13:20:17,Friday,1,click,pdp,,
658,2024-01-22 04:35:00,Monday,1,view,recommendations,,
658,2024-01-05 23:18:00,Friday,1,view,search,,
658,2024-01-05 23:18:50,Friday,1,add,pdp,,
659,2024-01-06 19:13:00,Saturday,1,add,search,,
659,2024-01-06 19:13:03,Saturday,1,view,cart,,
659,2024-01-06 19:13:15,Saturday,1,purchase,cart,522.01,508.5220910189287
660,2024-01-27 06:55:00,Saturday,1,add,recommendations,,
660,2024-01-27 06:55:16,Saturday,1,view,cart,,
660,2024-01-27 06:55:35,Saturday,1,purchase,cart,645.17,508.5220910189287
660,2024-01-19 05:44:00,Friday,1,view,main_page,,
660,2024-01-19 05:44:55,Friday,1,click,pdp,,
660,2024-01-19 05:45:12,Friday,1,add,pdp,,
660,2024-01-19 05:45:17,Friday,1,view,cart,,
660,2024-01-19 05:45:30,Friday,1,purchase,cart,139.5,508.5220910189287
661,2024-01-18 00:04:00,Thursday,1,view,recommendations,,
661,2024-01-15 15:05:00,Monday,1,view,recommendations,,
661,2024-01-15 15:05:56,Monday,1,click,pdp,,
661,2024-01-15 15:06:17,Monday,1,add,pdp,,
661,2024-01-15 15:06:26,Monday,1,view,cart,,
661,2024-01-15 15:07:01,Monday,1,purchase,cart,523.7,508.5220910189287
661,2024-01-22 17:50:00,Monday,1,click,pdp,,
661,2024-01-22 17:50:23,Monday,1,add,pdp,,
661,2024-01-22 17:50:37,Monday,1,view,cart,,
661,2024-01-22 17:50:56,Monday,1,purchase,cart,66.03,508.5220910189287
662,2024-01-12 07:52:00,Friday,1,view,search,,
662,2024-01-12 07:52:01,Friday,1,add,recommendations,,
662,2024-01-12 07:52:11,Friday,1,view,cart,,
662,2024-01-12 07:52:24,Friday,1,purchase,cart,1120.65,508.5220910189287
662,2024-01-22 02:39:00,Monday,1,view,main_page,,
662,2024-01-22 02:39:59,Monday,1,add,search,,
662,2024-01-22 02:40:03,Monday,1,view,cart,,
662,2024-01-22 02:40:15,Monday,1,purchase,cart,488.06,508.5220910189287
662,2024-01-20 00:24:00,Saturday,1,view,search,,
662,2024-01-20 00:24:19,Saturday,1,add,pdp,,
662,2024-01-30 04:14:00,Tuesday,1,view,search,,
663,2024-01-26 16:45:00,Friday,1,view,search,,
663,2024-01-26 16:45:27,Friday,1,click,pdp,,
663,2024-01-26 16:45:43,Friday,1,add,pdp,,
663,2024-01-26 16:45:47,Friday,1,view,cart,,
663,2024-01-26 16:45:52,Friday,1,purchase,cart,97.98,508.5220910189287
663,2024-01-12 01:15:00,Friday,1,click,pdp,,
663,2024-01-12 12:55:00,Friday,1,view,main_page,,
663,2024-01-12 12:55:38,Friday,1,click,pdp,,
663,2024-01-12 12:55:58,Friday,1,add,pdp,,
663,2024-01-12 12:56:17,Friday,1,view,cart,,
663,2024-01-12 12:56:25,Friday,1,purchase,cart,223.01,508.5220910189287
664,2024-01-19 17:02:00,Friday,1,view,main_page,,
664,2024-01-19 17:02:27,Friday,1,click,pdp,,
664,2024-01-19 17:02:40,Friday,1,add,pdp,,
664,2024-01-19 17:02:44,Friday,1,view,cart,,
664,2024-01-19 17:03:11,Friday,1,purchase,cart,53.55,508.5220910189287
664,2024-01-02 08:13:00,Tuesday,1,add,pdp,,
664,2024-01-19 22:32:00,Friday,1,view,main_page,,
665,2024-01-27 21:24:00,Saturday,1,view,search,,
665,2024-01-27 21:24:43,Saturday,1,click,pdp,,
665,2024-01-14 02:54:00,Sunday,1,view,main_page,,
665,2024-01-15 05:33:00,Monday,1,view,recommendations,,
665,2024-01-15 05:33:29,Monday,1,add,catalog,,
665,2024-01-15 05:33:48,Monday,1,view,cart,,
665,2024-01-15 05:34:17,Monday,1,purchase,cart,529.18,508.5220910189287
665,2024-01-09 07:38:00,Tuesday,1,view,search,,
665,2024-01-09 07:38:41,Tuesday,1,add,recommendations,,
665,2024-01-09 07:39:00,Tuesday,1,view,cart,,
665,2024-01-09 07:39:23,Tuesday,1,purchase,cart,743.24,508.5220910189287
665,2024-01-01 12:53:00,Monday,1,view,recommendations,,
666,2024-01-07 08:40:00,Sunday,1,add,catalog,,
667,2024-01-03 08:04:00,Wednesday,1,view,catalog,,
667,2024-01-16 17:46:00,Tuesday,1,view,search,,
667,2024-01-16 17:46:56,Tuesday,1,add,pdp,,
667,2024-01-16 17:47:07,Tuesday,1,view,cart,,
667,2024-01-16 17:47:10,Tuesday,1,purchase,cart,585.08,508.5220910189287
667,2024-01-19 23:04:00,Friday,1,view,catalog,,
667,2024-01-19 23:04:30,Friday,1,add,pdp,,
667,2024-01-19 23:04:44,Friday,1,view,cart,,
667,2024-01-19 23:04:52,Friday,1,purchase,cart,651.5,508.5220910189287
667,2024-01-15 07:33:00,Monday,1,view,main_page,,
667,2024-01-15 07:33:23,Monday,1,add,search,,
667,2024-01-15 07:33:27,Monday,1,view,cart,,
667,2024-01-15 07:33:56,Monday,1,purchase,cart,111.8,508.5220910189287
668,2024-01-23 17:51:00,Tuesday,1,view,recommendations,,
668,2024-01-25 03:24:00,Thursday,1,click,pdp,,
669,2024-01-15 23:34:00,Monday,1,view,catalog,,
669,2024-01-15 23:34:42,Monday,1,add,recommendations,,
669,2024-01-15 23:34:47,Monday,1,view,cart,,
669,2024-01-15 23:35:25,Monday,1,purchase,cart,558.18,508.5220910189287
669,2024-01-27 16:54:00,Saturday,1,view,main_page,,
669,2024-01-27 16:54:19,Saturday,1,click,pdp,,
669,2024-01-27 16:54:41,Saturday,1,add,pdp,,
669,2024-01-27 16:54:45,Saturday,1,view,cart,,
669,2024-01-27 16:55:09,Saturday,1,purchase,cart,809.35,508.5220910189287
669,2024-01-20 07:16:00,Saturday,1,view,recommendations,,
669,2024-01-20 07:16:35,Saturday,1,add,catalog,,
669,2024-01-20 07:16:50,Saturday,1,view,cart,,
669,2024-01-20 07:17:10,Saturday,1,purchase,cart,415.09,508.5220910189287
670,2024-01-11 21:20:00,Thursday,1,view,search,,
670,2024-01-11 21:20:48,Thursday,1,click,pdp,,
670,2024-01-01 20:58:00,Monday,1,view,main_page,,
670,2024-01-01 20:58:43,Monday,1,add,catalog,,
670,2024-01-01 20:58:44,Monday,1,view,cart,,
670,2024-01-01 20:58:55,Monday,1,purchase,cart,673.34,508.5220910189287
670,2024-01-15 02:01:00,Monday,1,view,recommendations,,
670,2024-01-15 02:01:43,Monday,1,add,catalog,,
670,2024-01-15 02:01:56,Monday,1,view,cart,,
670,2024-01-15 02:02:23,Monday,1,purchase,cart,136.8,508.5220910189287
670,2024-01-24 12:56:00,Wednesday,1,view,catalog,,
670,2024-01-24 12:56:07,Wednesday,1,click,pdp,,
670,2024-01-24 12:56:12,Wednesday,1,add,pdp,,
670,2024-01-24 12:56:14,Wednesday,1,view,cart,,
670,2024-01-24 12:56:48,Wednesday,1,purchase,cart,1049.15,508.5220910189287
671,2024-01-19 05:11:00,Friday,1,view,recommendations,,
671,2024-01-15 18:18:00,Monday,1,view,main_page,,
671,2024-01-15 18:18:52,Monday,1,click,pdp,,
671,2024-01-27 17:22:00,Saturday,1,view,catalog,,
671,2024-01-27 17:22:53,Saturday,1,add,search,,
672,2024-01-12 16:21:00,Friday,1,view,recommendations,,
672,2024-01-12 16:21:32,Friday,1,add,catalog,,
672,2024-01-12 16:21:51,Friday,1,view,cart,,
672,2024-01-12 16:22:03,Friday,1,purchase,cart,995.36,508.5220910189287
672,2024-01-13 03:46:00,Saturday,1,view,search,,
672,2024-01-24 01:31:00,Wednesday,1,view,recommendations,,
672,2024-01-24 01:31:53,Wednesday,1,click,pdp,,
672,2024-01-28 21:30:00,Sunday,1,view,recommendations,,
672,2024-01-28 21:30:56,Sunday,1,add,recommendations,,
672,2024-01-28 21:31:01,Sunday,1,view,cart,,
672,2024-01-28 21:31:20,Sunday,1,purchase,cart,270.13,508.5220910189287
673,2024-01-14 23:01:00,Sunday,1,view,main_page,,
673,2024-01-14 23:01:51,Sunday,1,click,pdp,,
673,2024-01-14 23:02:15,Sunday,1,add,pdp,,
673,2024-01-14 23:02:25,Sunday,1,view,cart,,
673,2024-01-14 23:03:02,Sunday,1,purchase,cart,359.52,508.5220910189287
673,2024-01-11 18:20:00,Thursday,1,view,recommendations,,
673,2024-01-11 18:20:14,Thursday,1,add,catalog,,
673,2024-01-11 18:20:15,Thursday,1,view,cart,,
673,2024-01-11 18:20:43,Thursday,1,purchase,cart,28.33,508.5220910189287
673,2024-01-14 19:52:00,Sunday,1,view,catalog,,
673,2024-01-14 19:52:11,Sunday,1,click,pdp,,
673,2024-01-14 19:52:36,Sunday,1,add,pdp,,
674,2024-01-21 08:19:00,Sunday,1,click,pdp,,
674,2024-01-21 08:19:26,Sunday,1,add,pdp,,
674,2024-01-18 17:46:00,Thursday,1,view,catalog,,
674,2024-01-18 17:46:51,Thursday,1,add,catalog,,
674,2024-01-23 08:51:00,Tuesday,1,view,search,,
674,2024-01-23 08:51:44,Tuesday,1,click,pdp,,
675,2024-01-27 22:18:00,Saturday,1,view,catalog,,
675,2024-01-27 22:18:34,Saturday,1,add,recommendations,,
675,2024-01-27 22:18:41,Saturday,1,view,cart,,
675,2024-01-27 22:19:12,Saturday,1,purchase,cart,637.22,508.5220910189287
676,2024-01-23 07:22:00,Tuesday,1,view,main_page,,
676,2024-01-19 09:51:00,Friday,1,view,search,,
676,2024-01-10 08:36:00,Wednesday,1,click,pdp,,
676,2024-01-10 08:36:08,Wednesday,1,add,pdp,,
676,2024-01-20 19:42:00,Saturday,1,click,pdp,,
676,2024-01-20 19:42:03,Saturday,1,add,pdp,,
676,2024-01-20 19:42:06,Saturday,1,view,cart,,
676,2024-01-20 19:42:25,Saturday,1,purchase,cart,555.07,508.5220910189287
677,2024-01-18 05:33:00,Thursday,1,view,recommendations,,
677,2024-01-18 05:33:48,Thursday,1,click,pdp,,
677,2024-01-12 10:48:00,Friday,1,view,recommendations,,
677,2024-01-12 10:48:51,Friday,1,click,pdp,,
677,2024-01-12 10:49:15,Friday,1,add,pdp,,
677,2024-01-12 10:49:31,Friday,1,view,cart,,
677,2024-01-12 10:49:44,Friday,1,purchase,cart,372.28,508.5220910189287
677,2024-01-05 11:28:00,Friday,1,view,main_page,,
677,2024-01-08 09:19:00,Monday,1,view,main_page,,
677,2024-01-08 09:19:16,Monday,1,click,pdp,,
677,2024-01-08 09:19:44,Monday,1,add,pdp,,
677,2024-01-08 09:19:48,Monday,1,view,cart,,
677,2024-01-08 09:20:13,Monday,1,purchase,cart,441.24,508.5220910189287
678,2024-01-14 14:17:00,Sunday,1,view,recommendations,,
678,2024-01-14 14:17:40,Sunday,1,click,pdp,,
678,2024-01-18 11:30:00,Thursday,1,view,main_page,,
678,2024-01-18 11:30:58,Thursday,1,add,search,,
678,2024-01-02 18:35:00,Tuesday,1,view,recommendations,,
678,2024-01-02 18:35:08,Tuesday,1,add,recommendations,,
678,2024-01-02 18:35:09,Tuesday,1,view,cart,,
678,2024-01-02 18:35:46,Tuesday,1,purchase,cart,465.31,508.5220910189287
678,2024-01-17 23:33:00,Wednesday,1,view,search,,
678,2024-01-09 09:52:00,Tuesday,1,view,main_page,,
679,2024-01-18 20:52:00,Thursday,1,click,pdp,,
679,2024-01-18 20:52:26,Thursday,1,add,pdp,,
679,2024-01-18 20:52:43,Thursday,1,view,cart,,
679,2024-01-18 20:53:06,Thursday,1,purchase,cart,30.68,508.5220910189287
680,2024-01-14 16:10:00,Sunday,1,view,catalog,,
680,2024-01-14 16:10:10,Sunday,1,click,pdp,,
680,2024-01-14 16:10:38,Sunday,1,add,pdp,,
680,2024-01-28 15:43:00,Sunday,1,view,recommendations,,
680,2024-01-22 11:01:00,Monday,1,view,search,,
680,2024-01-07 11:16:00,Sunday,1,click,pdp,,
680,2024-01-07 11:16:02,Sunday,1,add,pdp,,
681,2024-01-13 21:43:00,Saturday,1,view,main_page,,
681,2024-01-13 21:43:30,Saturday,1,add,recommendations,,
681,2024-01-13 21:43:44,Saturday,1,view,cart,,
681,2024-01-13 21:43:47,Saturday,1,purchase,cart,604.45,508.5220910189287
681,2024-01-25 18:42:00,Thursday,1,view,catalog,,
681,2024-01-25 18:42:14,Thursday,1,add,search,,
682,2024-01-27 20:49:00,Saturday,1,view,search,,
682,2024-01-27 20:49:21,Saturday,1,click,pdp,,
682,2024-01-27 20:49:45,Saturday,1,add,pdp,,
682,2024-01-27 20:49:50,Saturday,1,view,cart,,
682,2024-01-27 20:50:10,Saturday,1,purchase,cart,750.8,508.5220910189287
682,2024-01-08 22:15:00,Monday,1,add,search,,
682,2024-01-08 22:15:14,Monday,1,view,cart,,
682,2024-01-08 22:15:22,Monday,1,purchase,cart,340.49,508.5220910189287
683,2024-01-07 19:26:00,Sunday,1,view,search,,
683,2024-01-07 19:26:10,Sunday,1,click,pdp,,
683,2024-01-07 19:26:30,Sunday,1,add,pdp,,
683,2024-01-07 19:26:49,Sunday,1,view,cart,,
683,2024-01-07 19:27:13,Sunday,1,purchase,cart,54.67,508.5220910189287
683,2024-01-09 19:03:00,Tuesday,1,view,main_page,,
683,2024-01-09 19:03:03,Tuesday,1,add,pdp,,
683,2024-01-09 19:03:07,Tuesday,1,view,cart,,
683,2024-01-09 19:03:30,Tuesday,1,purchase,cart,708.45,508.5220910189287
684,2024-01-03 17:08:00,Wednesday,1,view,catalog,,
684,2024-01-03 17:08:56,Wednesday,1,click,pdp,,
684,2024-01-03 17:08:57,Wednesday,1,add,pdp,,
684,2024-01-03 17:09:06,Wednesday,1,view,cart,,
684,2024-01-03 17:09:41,Wednesday,1,purchase,cart,511.52,508.5220910189287
684,2024-01-10 04:47:00,Wednesday,1,view,main_page,,
684,2024-01-10 04:47:37,Wednesday,1,add,recommendations,,
684,2024-01-10 04:47:54,Wednesday,1,view,cart,,
684,2024-01-10 04:48:11,Wednesday,1,purchase,cart,213.54,508.5220910189287
684,2024-01-11 14:34:00,Thursday,1,view,catalog,,
684,2024-01-14 04:36:00,Sunday,1,view,search,,
684,2024-01-14 04:36:51,Sunday,1,click,pdp,,
684,2024-01-14 04:37:00,Sunday,1,add,pdp,,
684,2024-01-14 04:37:05,Sunday,1,view,cart,,
684,2024-01-14 04:37:37,Sunday,1,purchase,cart,288.7,508.5220910189287
684,2024-01-28 09:24:00,Sunday,1,view,search,,
684,2024-01-28 09:24:45,Sunday,1,click,pdp,,
685,2024-01-05 04:18:00,Friday,1,view,search,,
685,2024-01-05 04:18:27,Friday,1,add,search,,
686,2024-01-29 21:08:00,Monday,1,view,search,,
686,2024-01-29 21:08:31,Monday,1,click,pdp,,
686,2024-01-29 21:08:50,Monday,1,add,pdp,,
686,2024-01-29 21:09:06,Monday,1,view,cart,,
686,2024-01-29 21:09:36,Monday,1,purchase,cart,833.73,508.5220910189287
686,2024-01-09 02:05:00,Tuesday,1,view,catalog,,
686,2024-01-09 02:05:50,Tuesday,1,add,pdp,,
686,2024-01-09 02:06:06,Tuesday,1,view,cart,,
686,2024-01-09 02:06:32,Tuesday,1,purchase,cart,612.59,508.5220910189287
686,2024-01-07 22:24:00,Sunday,1,view,main_page,,
686,2024-01-07 22:24:04,Sunday,1,click,pdp,,
686,2024-01-07 22:24:05,Sunday,1,add,pdp,,
686,2024-01-04 00:25:00,Thursday,1,view,search,,
686,2024-01-04 00:25:05,Thursday,1,click,pdp,,
686,2024-01-04 00:25:14,Thursday,1,add,pdp,,
686,2024-01-04 00:25:25,Thursday,1,view,cart,,
686,2024-01-04 00:26:02,Thursday,1,purchase,cart,427.58,508.5220910189287
686,2024-01-18 03:35:00,Thursday,1,view,recommendations,,
687,2024-01-09 13:03:00,Tuesday,1,view,main_page,,
687,2024-01-09 13:03:25,Tuesday,1,click,pdp,,
687,2024-01-09 13:03:36,Tuesday,1,add,pdp,,
687,2024-01-16 22:46:00,Tuesday,1,view,catalog,,
687,2024-01-16 22:46:45,Tuesday,1,click,pdp,,
687,2024-01-16 22:47:11,Tuesday,1,add,pdp,,
687,2024-01-16 22:47:19,Tuesday,1,view,cart,,
687,2024-01-16 22:47:39,Tuesday,1,purchase,cart,792.32,508.5220910189287
687,2024-01-04 09:31:00,Thursday,1,view,catalog,,
687,2024-01-04 09:31:42,Thursday,1,add,search,,
687,2024-01-04 09:31:44,Thursday,1,view,cart,,
687,2024-01-04 09:31:58,Thursday,1,purchase,cart,796.67,508.5220910189287
687,2024-01-04 21:19:00,Thursday,1,view,main_page,,
687,2024-01-04 21:19:28,Thursday,1,click,pdp,,
688,2024-01-15 18:40:00,Monday,1,click,pdp,,
688,2024-01-15 18:40:09,Monday,1,add,pdp,,
688,2024-01-15 18:40:26,Monday,1,view,cart,,
688,2024-01-15 18:40:28,Monday,1,purchase,cart,725.19,508.5220910189287
688,2024-01-18 03:30:00,Thursday,1,view,catalog,,
688,2024-01-18 03:30:52,Thursday,1,click,pdp,,
688,2024-01-18 03:31:20,Thursday,1,add,pdp,,
688,2024-01-11 11:57:00,Thursday,1,view,recommendations,,
688,2024-01-11 11:57:26,Thursday,1,add,recommendations,,
688,2024-01-11 11:57:43,Thursday,1,view,cart,,
688,2024-01-11 11:57:51,Thursday,1,purchase,cart,405.3,508.5220910189287
688,2024-01-09 03:07:00,Tuesday,1,view,search,,
689,2024-01-25 18:42:00,Thursday,1,view,catalog,,
690,2024-01-16 14:26:00,Tuesday,1,view,search,,
690,2024-01-16 14:26:18,Tuesday,1,add,catalog,,
690,2024-01-16 14:26:23,Tuesday,1,view,cart,,
690,2024-01-16 14:26:40,Tuesday,1,purchase,cart,126.47,508.5220910189287
690,2024-01-18 05:12:00,Thursday,1,view,recommendations,,
690,2024-01-18 05:12:36,Thursday,1,add,catalog,,
690,2024-01-18 05:12:42,Thursday,1,view,cart,,
690,2024-01-18 05:12:57,Thursday,1,purchase,cart,420.47,508.5220910189287
690,2024-01-08 21:01:00,Monday,1,view,recommendations,,
690,2024-01-08 21:01:56,Monday,1,click,pdp,,
690,2024-01-08 21:02:24,Monday,1,add,pdp,,
690,2024-01-08 21:02:25,Monday,1,view,cart,,
690,2024-01-08 21:02:55,Monday,1,purchase,cart,376.94,508.5220910189287
690,2024-01-22 17:47:00,Monday,1,view,recommendations,,
690,2024-01-22 17:47:51,Monday,1,click,pdp,,
690,2024-01-22 17:48:18,Monday,1,add,pdp,,
690,2024-01-22 17:48:20,Monday,1,view,cart,,
690,2024-01-22 17:48:31,Monday,1,purchase,cart,604.03,508.5220910189287
691,2024-01-09 01:49:00,Tuesday,1,add,pdp,,
691,2024-01-09 01:15:00,Tuesday,1,click,pdp,,
691,2024-01-09 01:15:13,Tuesday,1,add,pdp,,
691,2024-01-09 01:15:23,Tuesday,1,view,cart,,
691,2024-01-09 01:15:31,Tuesday,1,purchase,cart,766.85,508.5220910189287
691,2024-01-28 17:43:00,Sunday,1,view,recommendations,,
691,2024-01-28 17:43:20,Sunday,1,click,pdp,,
691,2024-01-28 17:43:49,Sunday,1,add,pdp,,
691,2024-01-28 17:44:06,Sunday,1,view,cart,,
691,2024-01-28 17:44:16,Sunday,1,purchase,cart,953.57,508.5220910189287
691,2024-01-05 17:54:00,Friday,1,view,search,,
691,2024-01-05 17:54:19,Friday,1,click,pdp,,
691,2024-01-05 17:54:32,Friday,1,add,pdp,,
691,2024-01-05 17:54:41,Friday,1,view,cart,,
691,2024-01-05 17:54:56,Friday,1,purchase,cart,205.1,508.5220910189287
691,2024-01-01 19:54:00,Monday,1,add,search,,
691,2024-01-01 19:54:12,Monday,1,view,cart,,
691,2024-01-01 19:54:43,Monday,1,purchase,cart,841.64,508.5220910189287
693,2024-01-16 22:40:00,Tuesday,1,click,pdp,,
693,2024-01-16 22:40:03,Tuesday,1,add,pdp,,
693,2024-01-23 12:41:00,Tuesday,1,view,recommendations,,
693,2024-01-23 12:41:08,Tuesday,1,click,pdp,,
693,2024-01-23 12:41:26,Tuesday,1,add,pdp,,
693,2024-01-23 12:41:40,Tuesday,1,view,cart,,
693,2024-01-23 12:41:45,Tuesday,1,purchase,cart,146.13,508.5220910189287
693,2024-01-02 03:06:00,Tuesday,1,view,recommendations,,
693,2024-01-02 03:06:22,Tuesday,1,add,search,,
693,2024-01-02 03:06:40,Tuesday,1,view,cart,,
693,2024-01-02 03:07:06,Tuesday,1,purchase,cart,307.59,508.5220910189287
693,2024-01-16 10:48:00,Tuesday,1,view,main_page,,
693,2024-01-16 10:48:35,Tuesday,1,add,catalog,,
693,2024-01-24 01:17:00,Wednesday,1,add,pdp,,
693,2024-01-24 01:17:12,Wednesday,1,view,cart,,
693,2024-01-24 01:17:40,Wednesday,1,purchase,cart,372.96,508.5220910189287
694,2024-01-25 00:21:00,Thursday,1,view,main_page,,
694,2024-01-15 00:37:00,Monday,1,view,search,,
694,2024-01-15 00:37:07,Monday,1,click,pdp,,
695,2024-01-10 13:05:00,Wednesday,1,view,recommendations,,
695,2024-01-10 13:05:51,Wednesday,1,click,pdp,,
695,2024-01-10 13:05:56,Wednesday,1,add,pdp,,
695,2024-01-10 13:06:05,Wednesday,1,view,cart,,
695,2024-01-10 13:06:35,Wednesday,1,purchase,cart,551.57,508.5220910189287
695,2024-01-22 19:39:00,Monday,1,view,search,,
695,2024-01-22 19:39:14,Monday,1,add,recommendations,,
695,2024-01-22 19:39:27,Monday,1,view,cart,,
695,2024-01-22 19:39:51,Monday,1,purchase,cart,185.79,508.5220910189287
695,2024-01-11 04:14:00,Thursday,1,view,search,,
696,2024-01-05 10:18:00,Friday,1,view,catalog,,
696,2024-01-05 10:18:40,Friday,1,add,recommendations,,
696,2024-01-05 10:18:49,Friday,1,view,cart,,
696,2024-01-05 10:19:04,Friday,1,purchase,cart,249.69,508.5220910189287
696,2024-01-06 02:16:00,Saturday,1,view,recommendations,,
696,2024-01-28 15:37:00,Sunday,1,view,catalog,,
696,2024-01-29 05:20:00,Monday,1,view,recommendations,,
696,2024-01-29 05:20:05,Monday,1,add,catalog,,
696,2024-01-29 05:20:08,Monday,1,view,cart,,
696,2024-01-29 05:20:24,Monday,1,purchase,cart,844.01,508.5220910189287
697,2024-01-22 16:30:00,Monday,1,add,recommendations,,
697,2024-01-22 16:30:06,Monday,1,view,cart,,
697,2024-01-22 16:30:44,Monday,1,purchase,cart,536.27,508.5220910189287
698,2024-01-27 08:46:00,Saturday,1,view,catalog,,
698,2024-01-27 08:46:55,Saturday,1,click,pdp,,
698,2024-01-27 08:47:06,Saturday,1,add,pdp,,
698,2024-01-27 08:47:19,Saturday,1,view,cart,,
698,2024-01-27 08:47:37,Saturday,1,purchase,cart,328.15,508.5220910189287
699,2024-01-25 21:51:00,Thursday,1,view,recommendations,,
699,2024-01-25 21:51:11,Thursday,1,click,pdp,,
699,2024-01-25 21:51:35,Thursday,1,add,pdp,,
699,2024-01-25 21:51:51,Thursday,1,view,cart,,
699,2024-01-25 21:52:30,Thursday,1,purchase,cart,256.78,508.5220910189287
699,2024-01-09 12:16:00,Tuesday,1,view,search,,
699,2024-01-07 10:23:00,Sunday,1,view,catalog,,
699,2024-01-07 10:23:35,Sunday,1,add,recommendations,,
699,2024-01-07 10:23:50,Sunday,1,view,cart,,
699,2024-01-07 10:24:15,Sunday,1,purchase,cart,764.21,508.5220910189287
699,2024-01-11 02:16:00,Thursday,1,view,recommendations,,
699,2024-01-11 02:16:03,Thursday,1,add,recommendations,,
699,2024-01-11 02:16:17,Thursday,1,view,cart,,
699,2024-01-11 02:16:44,Thursday,1,purchase,cart,999.29,508.5220910189287
700,2024-01-28 08:47:00,Sunday,1,view,catalog,,
700,2024-01-28 08:47:46,Sunday,1,click,pdp,,
700,2024-01-28 08:48:01,Sunday,1,add,pdp,,
700,2024-01-28 08:48:05,Sunday,1,view,cart,,
700,2024-01-28 08:48:27,Sunday,1,purchase,cart,642.51,508.5220910189287
700,2024-01-07 14:53:00,Sunday,1,view,catalog,,
700,2024-01-07 14:53:19,Sunday,1,click,pdp,,
700,2024-01-07 14:53:41,Sunday,1,add,pdp,,
700,2024-01-06 02:00:00,Saturday,1,view,recommendations,,
700,2024-01-06 02:00:07,Saturday,1,click,pdp,,
700,2024-01-06 02:00:11,Saturday,1,add,pdp,,
700,2024-01-26 17:14:00,Friday,1,view,search,,
700,2024-01-26 17:14:30,Friday,1,add,catalog,,
700,2024-01-26 17:14:45,Friday,1,view,cart,,
700,2024-01-26 17:14:53,Friday,1,purchase,cart,443.13,508.5220910189287
700,2024-01-20 20:43:00,Saturday,1,add,recommendations,,
700,2024-01-20 20:43:09,Saturday,1,view,cart,,
700,2024-01-20 20:43:38,Saturday,1,purchase,cart,278.76,508.5220910189287
701,2024-01-23 20:01:00,Tuesday,1,view,main_page,,
701,2024-01-17 08:07:00,Wednesday,1,view,recommendations,,
701,2024-01-17 08:07:44,Wednesday,1,add,recommendations,,
701,2024-01-17 08:07:46,Wednesday,1,view,cart,,
701,2024-01-17 08:07:51,Wednesday,1,purchase,cart,916.46,508.5220910189287
701,2024-01-20 18:33:00,Saturday,1,view,recommendations,,
702,2024-01-18 12:42:00,Thursday,1,click,pdp,,
702,2024-01-23 07:54:00,Tuesday,1,view,recommendations,,
702,2024-01-18 13:26:00,Thursday,1,view,search,,
702,2024-01-18 13:26:59,Thursday,1,click,pdp,,
702,2024-01-18 13:27:07,Thursday,1,add,pdp,,
702,2024-01-18 13:27:19,Thursday,1,view,cart,,
702,2024-01-18 13:27:28,Thursday,1,purchase,cart,625.63,508.5220910189287
702,2024-01-13 13:36:00,Saturday,1,view,search,,
702,2024-01-13 13:36:48,Saturday,1,add,recommendations,,
702,2024-01-13 13:36:50,Saturday,1,view,cart,,
702,2024-01-13 13:37:07,Saturday,1,purchase,cart,742.26,508.5220910189287
703,2024-01-21 13:38:00,Sunday,1,view,catalog,,
703,2024-01-21 13:38:51,Sunday,1,click,pdp,,
703,2024-01-21 13:39:13,Sunday,1,add,pdp,,
703,2024-01-21 13:39:29,Sunday,1,view,cart,,
703,2024-01-21 13:40:06,Sunday,1,purchase,cart,587.61,508.5220910189287
703,2024-01-25 07:40:00,Thursday,1,view,main_page,,
